,Market,Time,Open,High,Low,Close,Volume,Value,No. Trades,Taker Buy Volume,Taker Buy Value
734,BTCUSDT,2018-01-01 12:14:00,13229.68,13248.79,13191.01,13247.41,6.284505,83042.97946944,112,2.672917,35306.53252511
735,BTCUSDT,2018-01-01 12:15:00,13247.38,13247.38,13165.86,13190.95,3.678276,48500.66858193,72,0.927168,12230.6441587
736,BTCUSDT,2018-01-01 12:16:00,13189.98,13199.99,13165.86,13190.93,3.351121,44189.74661891,51,2.466797,32539.26013032
737,BTCUSDT,2018-01-01 12:17:00,13190.93,13190.93,13166.53,13168.24,1.657694,21834.6897838,36,0.885199,11660.19695016
738,BTCUSDT,2018-01-01 12:18:00,13186.73,13190.93,13165.86,13168.15,1.842893,24284.17854501,35,0.617244,8140.41350504
739,BTCUSDT,2018-01-01 12:19:00,13168.15,13190.53,13165.92,13172.0,1.209471,15928.15034429,37,0.340919,4490.18577472
740,BTCUSDT,2018-01-01 12:20:00,13189.5,13189.5,13172.0,13183.01,2.217426,29221.44690526,46,1.093522,14413.73089598
741,BTCUSDT,2018-01-01 12:21:00,13179.76,13179.76,13158.79,13158.81,5.219707,68745.4083973,58,2.121913,27943.54494446
742,BTCUSDT,2018-01-01 12:22:00,13158.81,13174.0,13150.51,13150.8,6.796754,89411.65155546,74,4.638474,61022.63830268
743,BTCUSDT,2018-01-01 12:23:00,13150.8,13158.81,13142.07,13142.09,3.715497,48839.9346264,60,0.192694,2534.35969134
744,BTCUSDT,2018-01-01 12:24:00,13142.09,13150.0,13125.0,13126.0,4.470308,58711.53430472,73,1.603964,21062.79130014
745,BTCUSDT,2018-01-01 12:25:00,13126.0,13139.99,13056.23,13100.02,14.914214,195326.47218936,127,7.853583,102913.70644996
746,BTCUSDT,2018-01-01 12:26:00,13100.0,13168.85,13100.0,13120.0,7.283192,95472.4413662,70,5.882277,77100.73167633
747,BTCUSDT,2018-01-01 12:27:00,13120.0,13127.71,13100.02,13127.71,4.562395,59794.998388,60,0.589921,7738.36451529
748,BTCUSDT,2018-01-01 12:28:00,13120.46,13169.99,13120.46,13169.99,2.485775,32659.59335132,56,1.132773,14894.89237125
749,BTCUSDT,2018-01-01 12:29:00,13135.93,13170.21,13135.91,13146.15,3.838036,50486.06653977,53,0.93597,12311.57264204
750,BTCUSDT,2018-01-01 12:30:00,13146.81,13200.0,13146.28,13184.8,6.358325,83854.99472266,102,2.316054,30550.26287378
751,BTCUSDT,2018-01-01 12:31:00,13184.81,13239.96,13184.81,13202.19,2.709713,35756.81067856,52,1.757447,23191.88598486
752,BTCUSDT,2018-01-01 12:32:00,13202.17,13239.95,13189.62,13190.28,7.48167,98920.47812584,95,2.634888,34864.81304813
753,BTCUSDT,2018-01-01 12:33:00,13190.28,13225.99,13190.28,13200.05,4.269896,56377.87983045,101,0.698273,9227.41465445
754,BTCUSDT,2018-01-01 12:34:00,13200.05,13226.0,13190.28,13199.37,4.434462,58539.65013945,56,1.381586,18262.48213447
755,BTCUSDT,2018-01-01 12:35:00,13199.37,13200.0,13190.28,13190.28,3.574037,47144.60807625,37,0.13409,1769.93275484
756,BTCUSDT,2018-01-01 12:36:00,13190.73,13245.55,13190.28,13200.0,1.982582,26187.16558316,45,1.780563,23522.14444962
757,BTCUSDT,2018-01-01 12:37:00,13200.0,13200.0,13190.28,13193.82,1.772586,23395.25204401,35,0.970727,12813.50736511
758,BTCUSDT,2018-01-01 12:38:00,13193.82,13225.0,13169.64,13223.0,6.915765,91281.26882511,59,6.313143,83339.67529418
759,BTCUSDT,2018-01-01 12:39:00,13220.0,13220.0,13166.02,13170.02,2.105337,27739.09628419,46,0.440515,5805.93316073
760,BTCUSDT,2018-01-01 12:40:00,13197.97,13197.97,13150.0,13170.97,4.318243,56846.77366398,46,0.196203,2585.00630808
761,BTCUSDT,2018-01-01 12:41:00,13170.97,13195.0,13159.51,13159.54,3.760645,49541.62483119,66,1.783547,23510.88932285
762,BTCUSDT,2018-01-01 12:42:00,13184.98,13222.87,13168.52,13219.97,4.009945,52887.08043236,82,2.069481,27295.59707867
763,BTCUSDT,2018-01-01 12:43:00,13219.97,13220.0,13197.01,13200.0,7.131792,94176.51555661,61,5.174096,68335.79487366
764,BTCUSDT,2018-01-01 12:44:00,13199.83,13219.98,13199.83,13200.01,5.914214,78069.48059857,48,2.721703,35927.16449838
765,BTCUSDT,2018-01-01 12:45:00,13200.01,13219.98,13200.01,13219.97,2.102105,27755.68551848,38,1.6016,21149.01053163
766,BTCUSDT,2018-01-01 12:46:00,13219.98,13219.98,13175.29,13199.97,3.411358,45027.06189629,39,0.994492,13127.40554843
767,BTCUSDT,2018-01-01 12:47:00,13199.97,13199.99,13150.01,13150.01,2.777723,36558.78493389,33,0.068797,907.03686754
768,BTCUSDT,2018-01-01 12:48:00,13150.01,13199.0,13150.01,13199.0,1.863391,24544.02487902,34,1.336765,17608.1356031
769,BTCUSDT,2018-01-01 12:49:00,13199.0,13199.0,13170.0,13198.87,1.267701,16730.08078743,27,0.392263,5177.06933161
770,BTCUSDT,2018-01-01 12:50:00,13198.87,13198.99,13198.85,13198.99,0.8263,10906.28520401,36,0.409179,5400.73508265
771,BTCUSDT,2018-01-01 12:51:00,13198.99,13225.0,13198.23,13199.09,8.230952,108765.1496766,45,7.07371,93490.74163441
772,BTCUSDT,2018-01-01 12:52:00,13210.73,13224.0,13174.05,13202.92,3.756969,49618.48406707,49,1.578627,20854.6112934
773,BTCUSDT,2018-01-01 12:53:00,13175.03,13224.8,13175.03,13219.97,1.504341,19860.56819017,39,0.71399,9436.99817048
774,BTCUSDT,2018-01-01 12:54:00,13200.0,13220.0,13200.0,13218.9,4.220884,55791.70693558,79,1.008514,13332.46997321
775,BTCUSDT,2018-01-01 12:55:00,13218.9,13218.9,13169.0,13169.0,9.283169,122333.9875565,72,1.309786,17270.56826191
776,BTCUSDT,2018-01-01 12:56:00,13168.98,13183.58,13117.72,13152.0,5.658456,74428.52128627,60,1.593097,20973.04523312
777,BTCUSDT,2018-01-01 12:57:00,13147.02,13181.73,13117.77,13151.98,2.133497,28022.52878166,46,1.352524,17762.64954334
778,BTCUSDT,2018-01-01 12:58:00,13150.98,13150.98,13117.73,13117.77,1.196234,15698.00511703,38,0.511323,6712.9213613
779,BTCUSDT,2018-01-01 12:59:00,13117.77,13172.54,13117.77,13172.42,6.756739,88859.01948894,79,5.596742,73629.42828415
780,BTCUSDT,2018-01-01 13:00:00,13150.05,13200.41,13150.05,13188.88,4.260791,56159.87371361,46,3.630381,47862.41278721
781,BTCUSDT,2018-01-01 13:01:00,13188.88,13188.88,13117.81,13166.59,7.684961,101048.25609255,87,3.492972,45939.0798299
782,BTCUSDT,2018-01-01 13:02:00,13158.27,13158.27,13087.72,13105.88,11.419437,149718.58398865,81,1.672749,21995.87055497
783,BTCUSDT,2018-01-01 13:03:00,13100.02,13105.88,13026.32,13026.32,7.846729,102452.75713814,100,1.06474,13908.66624834
784,BTCUSDT,2018-01-01 13:04:00,13026.32,13036.71,12918.67,12927.81,22.989716,298584.67160061,327,11.184835,145221.48764037
785,BTCUSDT,2018-01-01 13:05:00,12927.81,12950.0,12918.0,12932.24,11.372886,147082.5260873,158,6.788774,87827.15695976
786,BTCUSDT,2018-01-01 13:06:00,12932.24,12940.0,12900.0,12920.0,21.930076,283314.67817494,275,14.412767,186248.16091619
787,BTCUSDT,2018-01-01 13:07:00,12920.0,12920.0,12829.99,12889.98,17.85171,229837.46698401,309,9.815482,126404.05557912
788,BTCUSDT,2018-01-01 13:08:00,12889.98,12916.82,12815.7,12897.73,9.97133,128303.07946121,149,5.687288,73238.09555734
789,BTCUSDT,2018-01-01 13:09:00,12880.07,12938.27,12870.0,12925.0,13.037433,168135.72553454,129,5.366491,69278.52049488
790,BTCUSDT,2018-01-01 13:10:00,12925.0,12964.1,12859.12,12949.98,9.956246,128752.14879656,129,4.874401,63046.01276085
791,BTCUSDT,2018-01-01 13:11:00,12949.98,13000.0,12912.95,12950.0,24.272359,314910.65332864,146,16.779164,217852.45371469
792,BTCUSDT,2018-01-01 13:12:00,12950.0,12989.06,12921.0,12932.29,4.955576,64129.45312956,90,1.842978,23865.57316754
793,BTCUSDT,2018-01-01 13:13:00,12958.93,13006.0,12923.02,13006.0,10.543752,136708.31868011,127,4.975172,64611.06253323
794,BTCUSDT,2018-01-01 13:14:00,13000.02,13057.9,12976.72,13041.03,19.017693,247537.88966305,107,11.768995,153278.28942193
795,BTCUSDT,2018-01-01 13:15:00,13041.03,13041.05,12932.61,12970.0,8.537906,110815.78100671,129,3.431578,44604.99801819
796,BTCUSDT,2018-01-01 13:16:00,12970.0,12998.99,12945.69,12988.9,6.320797,82033.85832681,106,4.245169,55099.55076656
797,BTCUSDT,2018-01-01 13:17:00,12988.9,13000.06,12988.9,12999.99,10.696706,139004.15994401,122,7.204794,93639.00237793
798,BTCUSDT,2018-01-01 13:18:00,12999.99,13040.0,12988.92,13029.0,6.21329,80786.49134042,109,4.295953,55855.6027099
799,BTCUSDT,2018-01-01 13:19:00,13029.0,13048.18,13002.35,13029.0,5.00016,65150.61178062,75,2.426714,31613.03372576
800,BTCUSDT,2018-01-01 13:20:00,13029.0,13042.7,13015.41,13042.7,2.460136,32062.53121492,50,2.10399,27422.97041852
801,BTCUSDT,2018-01-01 13:21:00,13033.9,13042.7,13028.0,13028.0,4.97666,64892.42602506,65,3.946696,51471.45161586
802,BTCUSDT,2018-01-01 13:22:00,13042.18,13042.2,13028.0,13032.0,0.718395,9367.79955969,32,0.423739,5526.41012726
803,BTCUSDT,2018-01-01 13:23:00,13032.0,13043.98,13029.95,13042.7,1.581128,20615.38459044,44,1.218422,15887.78391692
804,BTCUSDT,2018-01-01 13:24:00,13036.29,13042.7,13027.7,13040.0,7.275229,94837.18475346,88,2.794068,36424.73237062
805,BTCUSDT,2018-01-01 13:25:00,13040.0,13056.88,12991.0,12991.0,10.890314,141885.69226351,137,6.455918,84046.58108634
806,BTCUSDT,2018-01-01 13:26:00,13028.82,13040.0,12978.0,12999.99,12.880545,167490.51573972,102,10.297799,133916.2249488
807,BTCUSDT,2018-01-01 13:27:00,12999.99,12999.99,12970.0,12970.0,1.044791,13568.37325338,43,0.714212,9278.93311426
808,BTCUSDT,2018-01-01 13:28:00,12970.0,13000.0,12947.27,12980.13,9.158325,118881.11316481,80,5.865476,76194.26638588
809,BTCUSDT,2018-01-01 13:29:00,12997.96,13000.0,12975.0,12977.16,2.539167,32963.71061627,47,1.030601,13383.23671373
810,BTCUSDT,2018-01-01 13:30:00,12977.16,12990.15,12953.0,12970.0,2.861053,37115.73701952,42,2.450126,31786.26927699
811,BTCUSDT,2018-01-01 13:31:00,12970.0,12970.0,12948.29,12960.5,5.816541,75364.06693219,79,3.307238,42857.34426968
812,BTCUSDT,2018-01-01 13:32:00,12953.68,12970.0,12950.9,12969.98,2.96886,38479.73445319,32,1.964498,25472.06110113
813,BTCUSDT,2018-01-01 13:33:00,12969.0,12969.0,12950.0,12950.0,6.178419,80049.40223735,66,4.370749,56637.55112139
814,BTCUSDT,2018-01-01 13:34:00,12950.0,12957.99,12921.72,12950.0,5.091783,65957.52817048,69,4.75476,61595.69754223
815,BTCUSDT,2018-01-01 13:35:00,12950.0,12950.0,12930.28,12930.36,2.556799,33091.25979238,36,1.640977,21249.32603594
816,BTCUSDT,2018-01-01 13:36:00,12930.36,12960.0,12930.36,12944.29,7.889709,102154.63163658,114,7.36257,95330.62600722
817,BTCUSDT,2018-01-01 13:37:00,12949.0,12999.0,12944.29,12972.99,7.496507,97175.03216254,82,5.179088,67138.043931
818,BTCUSDT,2018-01-01 13:38:00,12984.46,13036.28,12975.01,13015.29,5.381122,69963.43357834,119,3.179785,41346.36736534
819,BTCUSDT,2018-01-01 13:39:00,13015.29,13050.5,13000.86,13034.16,7.00992,91343.34683614,74,3.429737,44688.97708891
820,BTCUSDT,2018-01-01 13:40:00,13042.68,13049.99,13016.03,13046.16,4.786382,62393.75457808,76,2.634813,34354.61322689
821,BTCUSDT,2018-01-01 13:41:00,13047.03,13058.98,13047.03,13058.79,3.084753,40267.29962611,53,1.321273,17250.94233502
822,BTCUSDT,2018-01-01 13:42:00,13056.0,13075.0,13056.0,13072.98,4.247932,55503.18723452,71,1.500211,19601.22328065
823,BTCUSDT,2018-01-01 13:43:00,13072.46,13104.79,13069.0,13072.59,10.4003,136145.56446865,67,3.692162,48345.1897074
824,BTCUSDT,2018-01-01 13:44:00,13072.59,13099.63,13072.56,13079.97,3.53302,46229.83047932,58,1.971866,25819.28597534
825,BTCUSDT,2018-01-01 13:45:00,13072.61,13083.03,13050.0,13054.99,3.773604,49279.89099506,70,0.562398,7347.45789477
826,BTCUSDT,2018-01-01 13:46:00,13054.99,13073.88,13039.66,13039.75,4.452195,58120.50092492,60,1.304566,17050.73373385
827,BTCUSDT,2018-01-01 13:47:00,13051.69,13071.76,13039.66,13039.66,3.935025,51337.63239809,58,1.705389,22260.48605732
828,BTCUSDT,2018-01-01 13:48:00,13055.55,13055.55,12986.37,12990.0,11.407158,148461.82625263,137,4.742806,61698.06904552
829,BTCUSDT,2018-01-01 13:49:00,13000.0,13000.0,12955.05,12980.07,2.169234,28165.26462396,61,1.592386,20680.7216564
830,BTCUSDT,2018-01-01 13:50:00,12978.0,12980.07,12955.01,12977.99,3.709807,48130.59692029,69,2.315328,30036.00630931
831,BTCUSDT,2018-01-01 13:51:00,12977.59,13001.76,12976.49,12996.18,6.753671,87718.39306153,110,4.776654,62032.32668529
832,BTCUSDT,2018-01-01 13:52:00,12996.18,13000.0,12961.0,12971.47,6.2254,80859.61693271,122,3.195235,41513.88174417
833,BTCUSDT,2018-01-01 13:53:00,12970.01,12980.18,12943.49,12954.98,8.787332,113893.91876594,97,2.343079,30389.35105362
834,BTCUSDT,2018-01-01 13:54:00,12943.49,12993.01,12930.38,12968.51,8.724425,113063.11236565,108,5.240188,67904.89714678
835,BTCUSDT,2018-01-01 13:55:00,12968.53,12999.69,12933.96,12999.69,9.19249,119114.49779877,60,4.240476,54972.88903862
836,BTCUSDT,2018-01-01 13:56:00,12990.51,12999.69,12969.58,12999.0,1.519416,19744.70997784,40,0.801479,10418.95827066
837,BTCUSDT,2018-01-01 13:57:00,12970.12,12998.99,12969.9,12979.98,3.496538,45383.29933325,60,1.239078,16091.35689916
838,BTCUSDT,2018-01-01 13:58:00,12979.98,12995.0,12974.01,12993.99,2.152455,27960.83856794,44,0.886172,11515.1065162
839,BTCUSDT,2018-01-01 13:59:00,12980.0,13017.02,12979.99,13017.0,8.895032,115605.64973037,96,5.084371,66087.03489773
840,BTCUSDT,2018-01-01 14:00:00,12999.71,13035.32,12999.7,13020.0,4.499574,58578.17841067,90,3.396252,44215.52448881
841,BTCUSDT,2018-01-01 14:01:00,13010.22,13020.0,12983.14,13000.0,8.944419,116379.879831,99,3.841188,50006.08179572
842,BTCUSDT,2018-01-01 14:02:00,13000.0,13021.14,12972.11,13016.93,13.869798,180378.45793756,80,8.629972,112297.65590375
843,BTCUSDT,2018-01-01 14:03:00,13016.91,13016.93,12920.0,12958.13,9.615433,124523.67501049,121,3.164351,41011.69864417
844,BTCUSDT,2018-01-01 14:04:00,12920.01,12958.21,12902.21,12902.21,10.716647,138348.56497621,114,5.650587,72966.78375143
845,BTCUSDT,2018-01-01 14:05:00,12902.21,12902.91,12816.01,12830.61,18.887676,243334.99352011,221,3.200262,41110.91961942
846,BTCUSDT,2018-01-01 14:06:00,12830.61,12899.99,12826.32,12849.98,10.850593,139440.93228253,100,5.266951,67672.11592601
847,BTCUSDT,2018-01-01 14:07:00,12849.98,12887.99,12840.84,12852.9,4.522283,58179.25612254,75,1.419276,18263.38294535
848,BTCUSDT,2018-01-01 14:08:00,12852.91,12869.41,12830.0,12840.84,8.532684,109580.02299653,99,1.821555,23395.28312756
849,BTCUSDT,2018-01-01 14:09:00,12840.84,12841.0,12814.98,12839.99,20.329951,260629.56909539,136,9.073894,116329.21434673
850,BTCUSDT,2018-01-01 14:10:00,12839.99,12840.0,12807.99,12807.99,11.718804,150261.46044305,104,9.414402,120728.11745522
851,BTCUSDT,2018-01-01 14:11:00,12814.98,12818.0,12750.0,12750.0,45.8114,586143.72029151,210,7.75689,99304.84541191
852,BTCUSDT,2018-01-01 14:12:00,12750.82,12800.0,12750.0,12787.77,9.31955,119014.19538848,118,3.239256,41428.44964826
853,BTCUSDT,2018-01-01 14:13:00,12787.77,12875.41,12780.0,12850.07,16.801708,215263.17680399,193,6.111816,78281.68272684
854,BTCUSDT,2018-01-01 14:14:00,12850.07,12940.98,12850.07,12870.12,15.988891,206107.40632778,151,8.235424,106198.18135407
855,BTCUSDT,2018-01-01 14:15:00,12870.12,12884.68,12829.42,12842.68,5.484653,70443.18256103,77,2.239513,28761.62809615
856,BTCUSDT,2018-01-01 14:16:00,12842.69,12880.0,12820.42,12880.0,19.64616,252432.68618229,128,13.252245,170210.07539425
857,BTCUSDT,2018-01-01 14:17:00,12880.01,12922.43,12871.53,12884.47,10.226333,131868.77042723,134,3.185759,41087.845473
858,BTCUSDT,2018-01-01 14:18:00,12899.0,12922.36,12884.0,12884.0,16.4495,212091.60420504,100,4.959313,63972.18262588
859,BTCUSDT,2018-01-01 14:19:00,12880.53,12884.45,12827.0,12869.24,9.026103,116093.26058801,103,5.759525,74128.67241807
860,BTCUSDT,2018-01-01 14:20:00,12880.0,12885.0,12830.16,12850.0,11.992353,154009.08146923,109,6.664773,85594.12114939
861,BTCUSDT,2018-01-01 14:21:00,12831.61,12845.72,12789.0,12820.5,7.145224,91575.5572383,125,4.248255,54436.32666467
862,BTCUSDT,2018-01-01 14:22:00,12820.5,12829.99,12750.0,12779.98,20.305662,259293.4586607,203,6.580457,84099.80588071
863,BTCUSDT,2018-01-01 14:23:00,12750.18,12800.0,12750.08,12791.0,13.104299,167412.2345953,148,10.307796,131718.50863957
864,BTCUSDT,2018-01-01 14:24:00,12791.0,12814.13,12773.2,12773.2,15.662817,200441.68936873,136,4.455174,57028.64694303
865,BTCUSDT,2018-01-01 14:25:00,12774.0,12812.28,12754.03,12800.0,12.037761,153962.72110949,110,3.885412,49728.65742442
866,BTCUSDT,2018-01-01 14:26:00,12778.18,12820.5,12778.18,12815.0,6.103127,78156.03642962,48,5.327064,68213.25790905
867,BTCUSDT,2018-01-01 14:27:00,12820.0,12883.12,12820.0,12830.16,7.216587,92720.42706697,65,3.916709,50300.09690131
868,BTCUSDT,2018-01-01 14:28:00,12883.08,12883.11,12830.18,12851.59,5.801464,74569.95337386,61,1.826093,23510.62854922
869,BTCUSDT,2018-01-01 14:29:00,12878.83,13245.0,12851.62,12927.0,23.634665,306659.91130293,215,17.409146,226429.30343595
870,BTCUSDT,2018-01-01 14:30:00,12927.01,12953.36,12884.36,12884.45,15.78344,203863.47761737,111,2.37618,30704.35932079
871,BTCUSDT,2018-01-01 14:31:00,12915.0,12941.76,12860.6,12907.81,18.846412,243069.59461142,161,11.618484,149899.83719536
872,BTCUSDT,2018-01-01 14:32:00,12907.84,12940.0,12833.04,12888.19,10.704418,137973.73930924,102,5.885359,75879.85425038
873,BTCUSDT,2018-01-01 14:33:00,12888.19,12889.94,12848.69,12860.02,2.777312,35741.4566579,64,1.374101,17698.61799598
874,BTCUSDT,2018-01-01 14:34:00,12879.93,12880.1,12850.85,12851.0,7.609474,97884.31446888,111,4.495913,57856.74674678
875,BTCUSDT,2018-01-01 14:35:00,12851.0,12917.5,12850.85,12881.43,7.509378,96691.13771376,107,4.499772,57966.9673473
876,BTCUSDT,2018-01-01 14:36:00,12881.41,12953.35,12876.29,12929.97,9.298515,120107.52998703,96,5.150908,66605.09812899
877,BTCUSDT,2018-01-01 14:37:00,12909.93,12953.34,12900.99,12901.0,12.826426,165624.03181642,111,2.357184,30480.22731722
878,BTCUSDT,2018-01-01 14:38:00,12904.14,12919.98,12888.0,12890.18,2.497881,32225.61650084,49,1.800877,23235.45519131
879,BTCUSDT,2018-01-01 14:39:00,12888.01,12922.0,12888.0,12919.96,6.476274,83568.06724545,76,4.421261,57053.86072043
880,BTCUSDT,2018-01-01 14:40:00,12919.96,12920.01,12893.01,12920.01,4.640577,59938.93837442,69,2.048965,26471.27702433
881,BTCUSDT,2018-01-01 14:41:00,12920.01,12980.0,12920.0,12953.23,5.60314,72542.75950399,82,3.868901,50110.14751304
882,BTCUSDT,2018-01-01 14:42:00,12953.2,12999.0,12952.9,12980.89,7.813599,101341.45929357,102,4.346001,56386.45483484
883,BTCUSDT,2018-01-01 14:43:00,12980.13,13001.0,12970.0,12981.05,14.267877,185387.56682212,118,5.620079,73039.06306443
884,BTCUSDT,2018-01-01 14:44:00,12980.0,13026.9,12966.75,13000.01,4.6639,60608.71640572,83,2.335337,30367.29116905
885,BTCUSDT,2018-01-01 14:45:00,13000.0,13066.2,12999.53,13050.06,9.679408,126222.278213,143,3.218521,41955.95779331
886,BTCUSDT,2018-01-01 14:46:00,13066.19,13069.91,13049.0,13049.98,17.401759,227164.50418003,166,4.558172,59524.29718033
887,BTCUSDT,2018-01-01 14:47:00,13049.98,13075.94,13017.0,13060.65,12.981233,169464.59955442,148,2.856004,37288.35653549
888,BTCUSDT,2018-01-01 14:48:00,13060.65,13075.94,13014.92,13015.0,12.731412,166068.25497016,102,4.83272,63099.43230855
889,BTCUSDT,2018-01-01 14:49:00,13015.0,13048.76,13014.92,13014.92,8.094025,105363.18828653,149,1.882373,24515.73349156
890,BTCUSDT,2018-01-01 14:50:00,13014.93,13075.94,12999.58,13044.8,24.330433,316821.48260392,177,10.180758,132659.70488659
891,BTCUSDT,2018-01-01 14:51:00,13073.98,13117.99,13044.83,13106.0,10.209097,133497.90635437,147,4.112919,53762.52144151
892,BTCUSDT,2018-01-01 14:52:00,13105.89,13155.67,13066.4,13135.0,9.934664,130360.01073934,187,3.062929,40207.17930776
893,BTCUSDT,2018-01-01 14:53:00,13133.01,13190.0,13133.01,13177.16,10.157426,133797.92665959,187,3.64894,48075.33067284
894,BTCUSDT,2018-01-01 14:54:00,13177.16,13200.0,13129.49,13189.0,15.081681,198792.98658329,186,4.738971,62491.379058
895,BTCUSDT,2018-01-01 14:55:00,13168.29,13200.0,13168.27,13186.88,3.563041,46975.84295935,103,1.428765,18845.79933636
896,BTCUSDT,2018-01-01 14:56:00,13186.88,13221.39,13170.04,13200.0,3.342894,44104.85544319,77,2.037635,26890.9850073
897,BTCUSDT,2018-01-01 14:57:00,13199.98,13199.98,13179.14,13180.0,4.448629,58634.94267888,49,0.411426,5424.07966589
898,BTCUSDT,2018-01-01 14:58:00,13182.57,13238.0,13179.15,13238.0,8.263515,109092.09112214,114,4.715778,62278.61813051
899,BTCUSDT,2018-01-01 14:59:00,13222.04,13245.0,13199.98,13211.39,16.683403,220579.16134357,82,11.305065,149482.8286537
900,BTCUSDT,2018-01-01 15:00:00,13211.39,13231.94,13200.12,13210.19,10.150314,134086.69017945,64,1.472798,19457.72319221
901,BTCUSDT,2018-01-01 15:01:00,13210.19,13210.19,13139.58,13165.81,14.286661,188375.99205199,119,3.272706,43118.05491682
902,BTCUSDT,2018-01-01 15:02:00,13165.81,13165.81,13128.11,13149.93,5.951931,78268.72129735,90,3.981986,52365.40041487
903,BTCUSDT,2018-01-01 15:03:00,13160.0,13165.0,13120.38,13140.99,3.486344,45833.00003534,46,2.699306,35493.3315281
904,BTCUSDT,2018-01-01 15:04:00,13140.99,13149.93,13123.63,13149.93,5.923544,77818.74585733,102,4.13831,54373.1736143
905,BTCUSDT,2018-01-01 15:05:00,13149.92,13150.0,13139.0,13150.0,5.088387,66880.46342053,100,2.385183,31362.23033459
906,BTCUSDT,2018-01-01 15:06:00,13149.93,13178.97,13140.01,13178.97,7.040652,92564.59732341,111,4.979089,65464.18265656
907,BTCUSDT,2018-01-01 15:07:00,13175.73,13210.0,13141.14,13183.23,7.736171,102000.55301139,104,4.530517,59763.65710305
908,BTCUSDT,2018-01-01 15:08:00,13186.44,13221.03,13186.43,13221.03,7.001096,92481.56849984,98,2.786743,36815.89492574
909,BTCUSDT,2018-01-01 15:09:00,13221.03,13231.07,13200.0,13217.72,8.538366,112855.31728099,95,3.721041,49206.29534383
910,BTCUSDT,2018-01-01 15:10:00,13217.72,13221.0,13200.0,13200.0,5.323963,70309.37106978,79,2.379758,31438.90564076
911,BTCUSDT,2018-01-01 15:11:00,13200.0,13214.0,13200.0,13213.99,1.759177,23226.6286983,36,1.089459,14385.14822964
912,BTCUSDT,2018-01-01 15:12:00,13213.99,13224.95,13200.0,13212.62,9.640289,127278.69247347,101,1.638475,21651.3062161
913,BTCUSDT,2018-01-01 15:13:00,13213.28,13213.28,13183.24,13191.1,9.942844,131277.53970536,90,1.065636,14068.64413947
914,BTCUSDT,2018-01-01 15:14:00,13183.24,13200.0,13165.02,13165.78,5.727215,75548.65217345,75,1.771262,23372.37572622
915,BTCUSDT,2018-01-01 15:15:00,13179.24,13191.87,13140.01,13153.88,12.110551,159409.96469566,132,4.592712,60430.71868077
916,BTCUSDT,2018-01-01 15:16:00,13153.88,13180.01,13128.0,13139.32,7.732021,101685.00261488,92,3.121542,41079.87855589
917,BTCUSDT,2018-01-01 15:17:00,13139.31,13158.97,13139.31,13149.81,4.321869,56816.31185584,61,0.875368,11504.90393889
918,BTCUSDT,2018-01-01 15:18:00,13150.79,13151.62,13139.32,13139.41,7.011875,92136.80826872,43,4.375187,57490.57301504
919,BTCUSDT,2018-01-01 15:19:00,13139.4,13177.83,13139.32,13157.02,9.507625,125058.18249176,122,3.437455,45221.14925467
920,BTCUSDT,2018-01-01 15:20:00,13157.02,13180.0,13151.9,13179.99,8.171361,107519.13532983,112,3.762907,49518.82909174
921,BTCUSDT,2018-01-01 15:21:00,13157.2,13193.91,13157.2,13193.91,5.814936,76643.48985313,106,2.299823,30313.70946012
922,BTCUSDT,2018-01-01 15:22:00,13193.44,13238.0,13193.44,13224.96,5.934295,78435.03391322,99,2.258497,29850.02139234
923,BTCUSDT,2018-01-01 15:23:00,13225.0,13245.55,13224.95,13245.55,4.303172,56966.17461247,98,1.78971,23704.19994623
924,BTCUSDT,2018-01-01 15:24:00,13245.55,13288.42,13245.55,13288.42,4.687168,62202.72191265,78,3.600558,47791.77984061
925,BTCUSDT,2018-01-01 15:25:00,13285.0,13330.0,13284.98,13303.0,10.513365,139944.94716548,171,4.096015,54536.23195353
926,BTCUSDT,2018-01-01 15:26:00,13303.0,13313.02,13253.05,13295.0,10.669981,141850.83173363,118,1.781348,23693.0134112
927,BTCUSDT,2018-01-01 15:27:00,13277.01,13297.94,13271.1,13289.97,5.329434,70799.09468606,80,1.224605,16275.90370816
928,BTCUSDT,2018-01-01 15:28:00,13297.94,13300.01,13247.33,13293.87,13.458292,178760.65129033,109,9.08752,120717.89018338
929,BTCUSDT,2018-01-01 15:29:00,13297.0,13312.79,13297.0,13312.79,5.511286,73315.59641517,103,1.422293,18927.30095962
930,BTCUSDT,2018-01-01 15:30:00,13312.79,13317.97,13289.31,13312.94,32.443465,431743.70916906,132,7.202965,95914.68680835
931,BTCUSDT,2018-01-01 15:31:00,13307.54,13320.0,13307.54,13317.97,13.456792,179111.47115723,83,2.485164,33097.13453487
932,BTCUSDT,2018-01-01 15:32:00,13307.54,13320.0,13258.83,13300.0,18.383189,244543.29813329,122,2.729518,36303.11995479
933,BTCUSDT,2018-01-01 15:33:00,13300.0,13315.97,13284.05,13307.54,9.186279,122173.10392278,89,6.630413,88192.43181063
934,BTCUSDT,2018-01-01 15:34:00,13307.54,13315.93,13285.05,13300.0,7.175838,95440.59830602,66,1.237684,16463.97610203
935,BTCUSDT,2018-01-01 15:35:00,13300.0,13314.86,13260.59,13294.99,5.54284,73670.22848682,100,3.004116,39945.94397108
